calendar_date,duration_in_sec,start_date_ts,start_time_offset_s,unmeasurable_sleep_s,deep_sleep_s,light_sleep_s,rem_sleep_s,awake_s,sleep_levels_map_deep,sleep_levels_map_light,sleep_levels_map_awake,sleep_levels_map_rem,sleep_levels_map_unmeasurable,validation
22/11/2023,23280,21/11/2023 23:13,0,0,5340,15600,2340,180,"[{""startTimeInSeconds"":1700609340,""endTimeInSeconds"":1700612460},{""startTimeInSeconds"":1700614500,""endTimeInSeconds"":1700615520},{""startTimeInSeconds"":1700619240,""endTimeInSeconds"":1700620440}]","[{""startTimeInSeconds"":1700608380,""endTimeInSeconds"":1700609340},{""startTimeInSeconds"":1700612460,""endTimeInSeconds"":1700613540},{""startTimeInSeconds"":1700613720,""endTimeInSeconds"":1700614500},{""startTimeInSeconds"":1700615520,""endTimeInSeconds"":1700615820},{""startTimeInSeconds"":1700616600,""endTimeInSeconds"":1700619240},{""startTimeInSeconds"":1700620440,""endTimeInSeconds"":1700623920},{""startTimeInSeconds"":1700623980,""endTimeInSeconds"":1700624520},{""startTimeInSeconds"":1700625120,""endTimeInSeconds"":1700630940}]","[{""startTimeInSeconds"":1700623920,""endTimeInSeconds"":1700623980},{""startTimeInSeconds"":1700624820,""endTimeInSeconds"":1700624940}]","[{""startTimeInSeconds"":1700613540,""endTimeInSeconds"":1700613720},{""startTimeInSeconds"":1700615820,""endTimeInSeconds"":1700616600},{""startTimeInSeconds"":1700624520,""endTimeInSeconds"":1700624820},{""startTimeInSeconds"":1700624940,""endTimeInSeconds"":1700625120},{""startTimeInSeconds"":1700630940,""endTimeInSeconds"":1700631840}]",,ENHANCED_FINAL
23/11/2023,23580,22/11/2023 23:31,0,0,8280,11640,3660,240,"[{""startTimeInSeconds"":1700696100,""endTimeInSeconds"":1700704380}]","[{""startTimeInSeconds"":1700695860,""endTimeInSeconds"":1700696100},{""startTimeInSeconds"":1700704380,""endTimeInSeconds"":1700704980},{""startTimeInSeconds"":1700706000,""endTimeInSeconds"":1700711340},{""startTimeInSeconds"":1700711460,""endTimeInSeconds"":1700711880},{""startTimeInSeconds"":1700712000,""endTimeInSeconds"":1700714760},{""startTimeInSeconds"":1700715960,""endTimeInSeconds"":1700718060},{""startTimeInSeconds"":1700719500,""endTimeInSeconds"":1700719680}]","[{""startTimeInSeconds"":1700711340,""endTimeInSeconds"":1700711460},{""startTimeInSeconds"":1700711880,""endTimeInSeconds"":1700712000}]","[{""startTimeInSeconds"":1700704980,""endTimeInSeconds"":1700706000},{""startTimeInSeconds"":1700714760,""endTimeInSeconds"":1700715960},{""startTimeInSeconds"":1700718060,""endTimeInSeconds"":1700719500}]",,ENHANCED_TENTATIVE
24/11/2023,26280,23/11/2023 22:26,0,0,6840,16200,3240,300,"[{""startTimeInSeconds"":1700779620,""endTimeInSeconds"":1700782800},{""startTimeInSeconds"":1700782860,""endTimeInSeconds"":1700783100},{""startTimeInSeconds"":1700783160,""endTimeInSeconds"":1700783460},{""startTimeInSeconds"":1700783640,""endTimeInSeconds"":1700786100},{""startTimeInSeconds"":1700788920,""endTimeInSeconds"":1700789580}]","[{""startTimeInSeconds"":1700778360,""endTimeInSeconds"":1700779620},{""startTimeInSeconds"":1700783460,""endTimeInSeconds"":1700783640},{""startTimeInSeconds"":1700786100,""endTimeInSeconds"":1700788920},{""startTimeInSeconds"":1700789580,""endTimeInSeconds"":1700790180},{""startTimeInSeconds"":1700791680,""endTimeInSeconds"":1700797080},{""startTimeInSeconds"":1700797140,""endTimeInSeconds"":1700798280},{""startTimeInSeconds"":1700799360,""endTimeInSeconds"":1700802120},{""startTimeInSeconds"":1700802180,""endTimeInSeconds"":1700804160},{""startTimeInSeconds"":1700804340,""endTimeInSeconds"":1700804400}]","[{""startTimeInSeconds"":1700782800,""endTimeInSeconds"":1700782860},{""startTimeInSeconds"":1700783100,""endTimeInSeconds"":1700783160},{""startTimeInSeconds"":1700797080,""endTimeInSeconds"":1700797140},{""startTimeInSeconds"":1700804640,""endTimeInSeconds"":1700804760}]","[{""startTimeInSeconds"":1700790180,""endTimeInSeconds"":1700791680},{""startTimeInSeconds"":1700798280,""endTimeInSeconds"":1700799360},{""startTimeInSeconds"":1700802120,""endTimeInSeconds"":1700802180},{""startTimeInSeconds"":1700804160,""endTimeInSeconds"":1700804340},{""startTimeInSeconds"":1700804400,""endTimeInSeconds"":1700804640},{""startTimeInSeconds"":1700804760,""endTimeInSeconds"":1700804940}]",,ENHANCED_FINAL
24/11/2023,26400,23/11/2023 22:26,0,0,25320,1080,0,180,"[{""startTimeInSeconds"":1700778360,""endTimeInSeconds"":1700782260},{""startTimeInSeconds"":1700783520,""endTimeInSeconds"":1700804940}]","[{""startTimeInSeconds"":1700782260,""endTimeInSeconds"":1700782800},{""startTimeInSeconds"":1700782860,""endTimeInSeconds"":1700783100},{""startTimeInSeconds"":1700783220,""endTimeInSeconds"":1700783520}]","[{""startTimeInSeconds"":1700782800,""endTimeInSeconds"":1700782860},{""startTimeInSeconds"":1700783100,""endTimeInSeconds"":1700783220}]",,,ENHANCED_FINAL
25/11/2023,28860,25/11/2023 00:09,0,0,7140,17580,4140,1560,"[{""startTimeInSeconds"":1700873220,""endTimeInSeconds"":1700875740},{""startTimeInSeconds"":1700876280,""endTimeInSeconds"":1700876760},{""startTimeInSeconds"":1700879760,""endTimeInSeconds"":1700881980},{""startTimeInSeconds"":1700885460,""endTimeInSeconds"":1700886120},{""startTimeInSeconds"":1700896680,""endTimeInSeconds"":1700897280},{""startTimeInSeconds"":1700898540,""endTimeInSeconds"":1700899200}]","[{""startTimeInSeconds"":1700870940,""endTimeInSeconds"":1700871780},{""startTimeInSeconds"":1700871840,""endTimeInSeconds"":1700873220},{""startTimeInSeconds"":1700875740,""endTimeInSeconds"":1700876280},{""startTimeInSeconds"":1700878560,""endTimeInSeconds"":1700879760},{""startTimeInSeconds"":1700881980,""endTimeInSeconds"":1700882220},{""startTimeInSeconds"":1700882940,""endTimeInSeconds"":1700885460},{""startTimeInSeconds"":1700886120,""endTimeInSeconds"":1700887620},{""startTimeInSeconds"":1700888460,""endTimeInSeconds"":1700888940},{""startTimeInSeconds"":1700889300,""endTimeInSeconds"":1700889420},{""startTimeInSeconds"":1700889600,""endTimeInSeconds"":1700890200},{""startTimeInSeconds"":1700890680,""endTimeInSeconds"":1700894160},{""startTimeInSeconds"":1700894220,""endTimeInSeconds"":1700894280},{""startTimeInSeconds"":1700894400,""endTimeInSeconds"":1700896680},{""startTimeInSeconds"":1700897280,""endTimeInSeconds"":1700898540},{""startTimeInSeconds"":1700899200,""endTimeInSeconds"":1700900040},{""startTimeInSeconds"":1700900520,""endTimeInSeconds"":1700900760}]","[{""startTimeInSeconds"":1700871780,""endTimeInSeconds"":1700871840},{""startTimeInSeconds"":1700877120,""endTimeInSeconds"":1700878560},{""startTimeInSeconds"":1700894160,""endTimeInSeconds"":1700894220}]","[{""startTimeInSeconds"":1700876760,""endTimeInSeconds"":1700877120},{""startTimeInSeconds"":1700882220,""endTimeInSeconds"":1700882940},{""startTimeInSeconds"":1700887620,""endTimeInSeconds"":1700888460},{""startTimeInSeconds"":1700888940,""endTimeInSeconds"":1700889300},{""startTimeInSeconds"":1700889420,""endTimeInSeconds"":1700889600},{""startTimeInSeconds"":1700890200,""endTimeInSeconds"":1700890680},{""startTimeInSeconds"":1700894280,""endTimeInSeconds"":1700894400},{""startTimeInSeconds"":1700900040,""endTimeInSeconds"":1700900520},{""startTimeInSeconds"":1700900760,""endTimeInSeconds"":1700901360}]",,ENHANCED_FINAL
26/11/2023,23220,26/11/2023 03:43,0,0,7620,12000,3600,180,"[{""startTimeInSeconds"":1700971440,""endTimeInSeconds"":1700973780},{""startTimeInSeconds"":1700976900,""endTimeInSeconds"":1700977800},{""startTimeInSeconds"":1700979420,""endTimeInSeconds"":1700980560},{""startTimeInSeconds"":1700984340,""endTimeInSeconds"":1700985960},{""startTimeInSeconds"":1700986380,""endTimeInSeconds"":1700986620},{""startTimeInSeconds"":1700989800,""endTimeInSeconds"":1700991180}]","[{""startTimeInSeconds"":1700970180,""endTimeInSeconds"":1700971440},{""startTimeInSeconds"":1700973780,""endTimeInSeconds"":1700974440},{""startTimeInSeconds"":1700975700,""endTimeInSeconds"":1700976900},{""startTimeInSeconds"":1700977800,""endTimeInSeconds"":1700978340},{""startTimeInSeconds"":1700978400,""endTimeInSeconds"":1700979420},{""startTimeInSeconds"":1700980560,""endTimeInSeconds"":1700984340},{""startTimeInSeconds"":1700985960,""endTimeInSeconds"":1700986380},{""startTimeInSeconds"":1700986620,""endTimeInSeconds"":1700988120},{""startTimeInSeconds"":1700989080,""endTimeInSeconds"":1700989140},{""startTimeInSeconds"":1700989200,""endTimeInSeconds"":1700989800},{""startTimeInSeconds"":1700991180,""endTimeInSeconds"":1700991840},{""startTimeInSeconds"":1700993280,""endTimeInSeconds"":1700993580}]","[{""startTimeInSeconds"":1700978340,""endTimeInSeconds"":1700978400},{""startTimeInSeconds"":1700992980,""endTimeInSeconds"":1700993040},{""startTimeInSeconds"":1700993220,""endTimeInSeconds"":1700993280}]","[{""startTimeInSeconds"":1700974440,""endTimeInSeconds"":1700975700},{""startTimeInSeconds"":1700988120,""endTimeInSeconds"":1700989080},{""startTimeInSeconds"":1700989140,""endTimeInSeconds"":1700989200},{""startTimeInSeconds"":1700991840,""endTimeInSeconds"":1700992980},{""startTimeInSeconds"":1700993040,""endTimeInSeconds"":1700993220}]",,ENHANCED_TENTATIVE
27/11/2023,26640,26/11/2023 22:17,0,0,6300,18360,1980,360,"[{""startTimeInSeconds"":1701037980,""endTimeInSeconds"":1701042300},{""startTimeInSeconds"":1701044940,""endTimeInSeconds"":1701046620},{""startTimeInSeconds"":1701047100,""endTimeInSeconds"":1701047400}]","[{""startTimeInSeconds"":1701037020,""endTimeInSeconds"":1701037980},{""startTimeInSeconds"":1701042300,""endTimeInSeconds"":1701042720},{""startTimeInSeconds"":1701043020,""endTimeInSeconds"":1701043680},{""startTimeInSeconds"":1701043800,""endTimeInSeconds"":1701044940},{""startTimeInSeconds"":1701046620,""endTimeInSeconds"":1701047100},{""startTimeInSeconds"":1701047400,""endTimeInSeconds"":1701048720},{""startTimeInSeconds"":1701048780,""endTimeInSeconds"":1701049560},{""startTimeInSeconds"":1701049860,""endTimeInSeconds"":1701051180},{""startTimeInSeconds"":1701051240,""endTimeInSeconds"":1701055440},{""startTimeInSeconds"":1701055500,""endTimeInSeconds"":1701055920},{""startTimeInSeconds"":1701056100,""endTimeInSeconds"":1701062760}]","[{""startTimeInSeconds"":1701048720,""endTimeInSeconds"":1701048780},{""startTimeInSeconds"":1701051180,""endTimeInSeconds"":1701051240},{""startTimeInSeconds"":1701055440,""endTimeInSeconds"":1701055500},{""startTimeInSeconds"":1701055920,""endTimeInSeconds"":1701056100}]","[{""startTimeInSeconds"":1701042720,""endTimeInSeconds"":1701043020},{""startTimeInSeconds"":1701043680,""endTimeInSeconds"":1701043800},{""startTimeInSeconds"":1701049560,""endTimeInSeconds"":1701049860},{""startTimeInSeconds"":1701062760,""endTimeInSeconds"":1701064020}]",,ENHANCED_FINAL
28/11/2023,24780,27/11/2023 22:05,0,0,5700,17160,1920,2100,"[{""startTimeInSeconds"":1701123480,""endTimeInSeconds"":1701123600},{""startTimeInSeconds"":1701125580,""endTimeInSeconds"":1701125880},{""startTimeInSeconds"":1701125940,""endTimeInSeconds"":1701126180},{""startTimeInSeconds"":1701128100,""endTimeInSeconds"":1701129960},{""startTimeInSeconds"":1701130020,""endTimeInSeconds"":1701130380},{""startTimeInSeconds"":1701141840,""endTimeInSeconds"":1701142860},{""startTimeInSeconds"":1701143400,""endTimeInSeconds"":1701143760},{""startTimeInSeconds"":1701147240,""endTimeInSeconds"":1701148680}]","[{""startTimeInSeconds"":1701122700,""endTimeInSeconds"":1701123480},{""startTimeInSeconds"":1701124080,""endTimeInSeconds"":1701125580},{""startTimeInSeconds"":1701127020,""endTimeInSeconds"":1701128100},{""startTimeInSeconds"":1701130380,""endTimeInSeconds"":1701132360},{""startTimeInSeconds"":1701132420,""endTimeInSeconds"":1701132780},{""startTimeInSeconds"":1701132840,""endTimeInSeconds"":1701133020},{""startTimeInSeconds"":1701133080,""endTimeInSeconds"":1701133740},{""startTimeInSeconds"":1701133800,""endTimeInSeconds"":1701137940},{""startTimeInSeconds"":1701139380,""endTimeInSeconds"":1701141840},{""startTimeInSeconds"":1701142860,""endTimeInSeconds"":1701143400},{""startTimeInSeconds"":1701143760,""endTimeInSeconds"":1701145320},{""startTimeInSeconds"":1701146220,""endTimeInSeconds"":1701147240},{""startTimeInSeconds"":1701148680,""endTimeInSeconds"":1701149580}]","[{""startTimeInSeconds"":1701123600,""endTimeInSeconds"":1701124080},{""startTimeInSeconds"":1701125880,""endTimeInSeconds"":1701125940},{""startTimeInSeconds"":1701126180,""endTimeInSeconds"":1701127020},{""startTimeInSeconds"":1701129960,""endTimeInSeconds"":1701130020},{""startTimeInSeconds"":1701138300,""endTimeInSeconds"":1701138360},{""startTimeInSeconds"":1701138660,""endTimeInSeconds"":1701139200},{""startTimeInSeconds"":1701139260,""endTimeInSeconds"":1701139320}]","[{""startTimeInSeconds"":1701132360,""endTimeInSeconds"":1701132420},{""startTimeInSeconds"":1701132780,""endTimeInSeconds"":1701132840},{""startTimeInSeconds"":1701133020,""endTimeInSeconds"":1701133080},{""startTimeInSeconds"":1701133740,""endTimeInSeconds"":1701133800},{""startTimeInSeconds"":1701137940,""endTimeInSeconds"":1701138300},{""startTimeInSeconds"":1701138360,""endTimeInSeconds"":1701138660},{""startTimeInSeconds"":1701139200,""endTimeInSeconds"":1701139260},{""startTimeInSeconds"":1701139320,""endTimeInSeconds"":1701139380},{""startTimeInSeconds"":1701145320,""endTimeInSeconds"":1701146220}]",,ENHANCED_FINAL
29/11/2023,25320,28/11/2023 23:34,0,0,7920,15480,1920,60,"[{""startTimeInSeconds"":1701214860,""endTimeInSeconds"":1701218280},{""startTimeInSeconds"":1701218460,""endTimeInSeconds"":1701218640},{""startTimeInSeconds"":1701219060,""endTimeInSeconds"":1701220680},{""startTimeInSeconds"":1701221040,""endTimeInSeconds"":1701222780},{""startTimeInSeconds"":1701231420,""endTimeInSeconds"":1701231480},{""startTimeInSeconds"":1701231540,""endTimeInSeconds"":1701232440}]","[{""startTimeInSeconds"":1701214440,""endTimeInSeconds"":1701214860},{""startTimeInSeconds"":1701218280,""endTimeInSeconds"":1701218460},{""startTimeInSeconds"":1701218640,""endTimeInSeconds"":1701219060},{""startTimeInSeconds"":1701220680,""endTimeInSeconds"":1701221040},{""startTimeInSeconds"":1701222780,""endTimeInSeconds"":1701223140},{""startTimeInSeconds"":1701223740,""endTimeInSeconds"":1701228480},{""startTimeInSeconds"":1701228780,""endTimeInSeconds"":1701229080},{""startTimeInSeconds"":1701229200,""endTimeInSeconds"":1701231420},{""startTimeInSeconds"":1701231480,""endTimeInSeconds"":1701231540},{""startTimeInSeconds"":1701232440,""endTimeInSeconds"":1701233160},{""startTimeInSeconds"":1701233760,""endTimeInSeconds"":1701235860},{""startTimeInSeconds"":1701235920,""endTimeInSeconds"":1701238200},{""startTimeInSeconds"":1701238500,""endTimeInSeconds"":1701239820}]","[{""startTimeInSeconds"":1701235860,""endTimeInSeconds"":1701235920}]","[{""startTimeInSeconds"":1701223140,""endTimeInSeconds"":1701223740},{""startTimeInSeconds"":1701228480,""endTimeInSeconds"":1701228780},{""startTimeInSeconds"":1701229080,""endTimeInSeconds"":1701229200},{""startTimeInSeconds"":1701233160,""endTimeInSeconds"":1701233760},{""startTimeInSeconds"":1701238200,""endTimeInSeconds"":1701238500}]",,ENHANCED_FINAL
30/11/2023,27720,29/11/2023 22:21,0,0,6240,19920,1560,480,"[{""startTimeInSeconds"":1701296940,""endTimeInSeconds"":1701299100},{""startTimeInSeconds"":1701302340,""endTimeInSeconds"":1701305760},{""startTimeInSeconds"":1701308280,""endTimeInSeconds"":1701308940}]","[{""startTimeInSeconds"":1701296460,""endTimeInSeconds"":1701296940},{""startTimeInSeconds"":1701299100,""endTimeInSeconds"":1701300540},{""startTimeInSeconds"":1701300600,""endTimeInSeconds"":1701300960},{""startTimeInSeconds"":1701301140,""endTimeInSeconds"":1701302340},{""startTimeInSeconds"":1701305760,""endTimeInSeconds"":1701306600},{""startTimeInSeconds"":1701306720,""endTimeInSeconds"":1701308280},{""startTimeInSeconds"":1701308940,""endTimeInSeconds"":1701309900},{""startTimeInSeconds"":1701311160,""endTimeInSeconds"":1701322860},{""startTimeInSeconds"":1701323100,""endTimeInSeconds"":1701323280},{""startTimeInSeconds"":1701323460,""endTimeInSeconds"":1701324660}]","[{""startTimeInSeconds"":1701300540,""endTimeInSeconds"":1701300600},{""startTimeInSeconds"":1701300960,""endTimeInSeconds"":1701301140},{""startTimeInSeconds"":1701310020,""endTimeInSeconds"":1701310140},{""startTimeInSeconds"":1701310320,""endTimeInSeconds"":1701310380},{""startTimeInSeconds"":1701311100,""endTimeInSeconds"":1701311160}]","[{""startTimeInSeconds"":1701306600,""endTimeInSeconds"":1701306720},{""startTimeInSeconds"":1701309900,""endTimeInSeconds"":1701310020},{""startTimeInSeconds"":1701310140,""endTimeInSeconds"":1701310320},{""startTimeInSeconds"":1701310380,""endTimeInSeconds"":1701311100},{""startTimeInSeconds"":1701322860,""endTimeInSeconds"":1701323100},{""startTimeInSeconds"":1701323280,""endTimeInSeconds"":1701323460}]",,ENHANCED_FINAL
